tweet_id,cleaned_text,airline_sentiment
567778236026077185,usairways americanair usaa flight arrived dca waiting gate apx hr update,negative
567777743665946624,usairways agent reservation contact instead asking waste time sitting phone hour,negative
567777625344593920,usairways believe keeping customer happy especially mistake made part,negative
567777187265515521,usairways would love combine aa usair accts unfortunately one middle name amp one middle initial wont allow change,neutral
567777150145949697,usairways rep min said couldnt help transferred dividend mile customer service,negative
567777100112101376,usairways right amp away,positive
567776714303238144,usairways customer service stink trying book flight hour keep getting hung usairwayssucks,negative
567776364351074304,usairways please please please let plane back gate get miss connection due clt closing,neutral
567776258621464577,usairways weve flight sitting tarmac dca waiting gate use another gate,negative
567776148864913408,usairways hope flight delayed flight attendant didnt come work nobackup,negative
567775776582672384,usairways made u miss flight first class cant even enter admiral club happy dm fix,negative
567774229249421312,usairways please dm flight delayed going clt force miss connection lga pm,negative
567771635139502080,usairways hold hour know keep money,negative
567771225104338944,usairways charging change flight rip reason hand amp want reschedule flight july,negative
567769337256484864,usairways flight leaving havent even begun board yet please update website asap,negative
567768830265401344,usairways jackkairys another sent wrong lineoh kiosk werent working thanks,negative
567768552644423680,usairways also employee less helpful jackkairys checking bag two left desk completely,negative
567768450471587840,usairways phone number gate gave doesnt work either customer service phone number,negative
567768417038761987,usairways done,neutral
567768224607911936,usairways jackkairys site clearly explains allowed carry allowed pit bos make sense,negative
567767738886545408,usairways never life dealt poor customer service irresponsible staff lack care lgaiah day baggage nc,negative
567766633637502976,usairways thks tip seems like workaround rather customerfriendly solution easily accessible email,negative
567765893355417601,usairways unfortunately think watched take bus rebooked late flightr flight planestrainsandautomobiles,neutral
567764858817773570,usairways supposed flight charlotte rdu pm yesterday flight scheduled departure tonight,neutral
567763837055954944,usairways thank much stressful day,positive
567763697230438400,usairways future better harsh weather preparedness plan much staff called everything snowballed,negative
567763065706250240,usairways couldwanted call wouldnt use internet make reservation site wont work chrome several computer,negative
567762685200228352,usairways darn first line upgrade wish understood policy,neutral
567762670045364225,usairways waiting luggage flight delay,negative
567761568889581569,usairways please update website current flight status update customer service phone google thx,negative
567761193138671616,usairways flight booking problem flight using credit previously cancelled flightled flight cant get thru phone cant book online help please,negative
